Scaled_Feature,Target
0.7025582854759406,81.32256742285806
-0.4575976309788031,-40.75227886670911
-1.8545476005089558,-135.68829287370104
1.554437909144812,112.59019671552771
0.7413364456114911,42.44132678619143
-1.214535664179735,-109.23826667294696
-0.8790889383047111,-91.66488386842123
0.8914387876429928,96.29800051892849
0.29399424624994164,35.12987856985445
-1.3862946442881179,-100.81117122146267
1.700067408823997,148.58925933017449
-0.37832154381673055,-43.848026343132524
1.0869438698841785,106.77455680708219
